MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,RemodAge,TotalBath,TotalRooms,GarageAge,HasPool,HasFence,HasMisc,SF_Qual,LivArea_Bedroom,beforeCrisis,inCrisis,afterCrisis,Season,Neighborhood_MeanPrice,Cluster,SalePrice
-1.1196366687027537,3,0.14188664683699412,0.45406561424265374,1,1,3,3,0,4,0,19,2,2,0,2,-0.7723078361951271,-0.5074045507303273,-0.2070837742252897,-0.9208722684181789,3,0,6,6,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,1,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,4,0.8690721715424164,5,-0.36284682030231424,-0.38443643991900817,-0.018753143187017613,1,0.8867040364494319,1,4,-0.17117067886928647,-0.862256942297669,-0.9692435451824714,1.0903239499210398,-0.25095677765599966,-1.0273871737008007,-0.7548997401989229,0.17099148453603308,-0.20065623116636214,-0.7706016492448865,-0.9256278821563053,0.22383285924021606,-0.9244574447853474,-0.9775925447757293,5,0.23638755131817193,3,-1.0059081659702702,-0.41009344119470953,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,-1.0819880436647524,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,1,-1.5543661445792154,0.1570014324372932,8,4,-0.4939786534397892,0.213591556854523,0.9308822446150026,-0.2675382450400507,-0.5931432621011531,0.4029784155036239,-0.06154574548966636,-0.49302166531841946,-0.19330428873334557,-0.6291173603661642,-0.28703895123772605,1,1,0,3,0.0,-1.1398923064684123,11.771443882099637
0.4197567014295451,3,0.7173711197778451,0.5774331522146229,1,1,0,3,0,4,0,16,2,2,0,5,2.078312413895148,-0.5074045507303273,1.1136671323860643,1.041436492413385,3,0,14,15,3,1.369337788192409,2.5116886986037352,-0.19407277102839007,2,2.077577295568601,-0.00944762257130428,-0.6485118625511279,2,0.9014887866483842,5,-0.36284682030231424,-0.23657249983863296,0.2966377142287335,1,0.8867040364494319,1,4,0.22788060400638163,1.288171732872215,1.5276935656763106,1.0903239499210398,-0.25095677765599966,2.6005154445158363,-0.7548997401989229,1.3866992343470974,-0.20065623116636214,2.258803350820987,2.9161451740643347,0.22383285924021606,2.181932701092794,1.2379038735109575,3,0.24807245339914377,0,1.6227088701600194,1.2301460454412179,0.2714544659116338,0.2645184056333281,2,0.9847225543611754,0.3538077647624336,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,1,0.28944329281331843,-1.3634609448210295,6,5,1.1822411067477412,-1.1711793765123082,-1.1274270086884746,2.2161368641693358,2.5885308344219875,-1.4727558852551188,-0.06154574548966636,-0.49302166531841946,-0.19330428873334557,1.5436990321907766,1.2766678497148105,1,1,0,2,0.0,-0.4512319803843871,12.75130259456002
-1.1196366687027537,3,0.8002997085335539,0.7427364523128922,1,1,1,3,0,4,0,19,2,2,0,2,-0.7723078361951271,0.390642969232578,-0.30614009222114125,-1.0644558362839032,3,0,6,10,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,1,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,0,0.7998857480273638,5,-0.36284682030231424,-0.242614972740313,-0.3177904005886187,1,-1.2011330122178492,1,4,-0.5806120435220233,-0.862256942297669,-1.3769417668886266,1.0903239499210398,-0.25095677765599966,-1.0273871737008007,-0.7548997401989229,-1.0447162652750313,-0.20065623116636214,-0.7706016492448865,-1.565923391526412,0.22383285924021606,-0.9244574447853474,-0.9775925447757293,5,0.23550162224449875,3,-1.0059081659702702,-0.5592061217979757,0.2714544659116338,0.2645184056333281,2,0.9660241353062745,-1.0819880436647524,-0.4278922815808827,-0.11285255955489673,3.2348080186226382,-0.050526247621454065,4,1,1.026967067770332,0.1570014324372932,8,4,-0.9171924476189517,0.31250376638072525,1.0744852157757103,-0.2675382450400507,-1.5021930039649076,0.44300362527096226,-0.06154574548966636,-0.49302166531841946,-0.19330428873334557,-0.886683312680717,-1.055718887445581,1,1,0,0,0.0,1.6147489978676888,11.87757552297847
-1.1196366687027537,3,0.9198646374168853,0.35526456049738936,1,1,0,3,0,4,0,5,2,2,0,2,0.6530022888500104,-0.5074045507303273,1.146685905051348,1.0892976817019597,1,0,12,13,3,1.3950733653662268,1.0787937317072036,-0.19407277102839007,2,0.6359829569391149,-0.00944762257130428,1.4114507825890215,5,-1.4159546979407507,5,-0.36284682030231424,0.9014346003170131,1.041894629159286,1,0.8867040364494319,1,4,0.9583542770193385,-0.862256942297669,0.15547260624763173,-0.8185615239647445,-0.25095677765599966,0.7865641354075178,-0.7548997401989229,0.17099148453603308,-0.20065623116636214,0.7441008507880502,0.354963136583908,0.22383285924021606,0.6287376281537231,1.2379038735109575,1,0.24836158162624342,2,1.6227088701600194,1.7147622574018329,0.2714544659116338,0.2645184056333281,2,1.0172134019260268,0.5560139367823453,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,1,0.6582051802918252,-0.6032297561918681,6,5,0.6734115003608429,-1.1711793765123082,-1.1274270086884746,-0.2675382450400507,0.31590647976260133,-1.4727558852551188,-0.06154574548966636,-0.49302166531841946,-0.19330428873334557,0.7411816105903198,0.23175110676209829,1,1,0,2,0.0,0.23742834569963814,12.540761149388421
-1.1196366687027537,3,0.6391127484065539,0.4042026901416895,1,1,0,3,0,0,0,12,2,2,0,2,-0.05965277367255829,-0.5074045507303273,-0.37217763755170896,-1.1601782148610524,3,0,8,8,1,1.2554205839881356,-0.6749279740310552,-0.19407277102839007,1,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,1,0.7980621951503074,5,-0.36284682030231424,0.33773447739465523,0.4788635429578341,1,-1.2011330122178492,1,4,0.4097709651885405,-0.862256942297669,-0.3907751840331114,1.0903239499210398,-0.25095677765599966,-1.0273871737008007,1.234732034375996,-1.0447162652750313,-0.20065623116636214,-0.7706016492448865,-0.9256278821563053,0.22383285924021606,0.6287376281537231,0.13015566436761408,1,0.23491025035264976,2,-1.0059081659702702,-0.5592061217979757,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,1.410519253385976,2.4922237300800205,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,1,1,-0.44808048214369506,0.1570014324372932,8,4,0.10645914665873465,0.3784452393981934,1.1702205298828487,0.35338053226229593,-1.0476681330330304,0.4682918273009037,-0.06154574548966636,2.028308430125778,-0.19330428873334557,0.0938498596731417,-0.6008676093316704,1,1,0,1,0.0,-1.1398923064684123,11.964007453736912
0.012323674368669324,4,-0.793205369545785,-0.7361547891829083,1,1,3,3,0,0,0,3,2,2,0,1,0.6530022888500104,2.186738009158389,-1.3957595901755082,0.8021305459705114,1,0,13,14,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,0,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,5,-1.4159546979407507,5,-0.36284682030231424,0.5886853666089992,-0.5046886864646193,1,0.8867040364494319,1,0,-0.7854382610515436,-0.862256942297669,-1.5808959636425604,-0.8185615239647445,-0.25095677765599966,-1.0273871737008007,-0.7548997401989229,-1.0447162652750313,-0.20065623116636214,-0.7706016492448865,-0.9256278821563053,0.22383285924021606,-0.9244574447853474,-0.9775925447757293,5,0.24400945487127138,3,0.30840035209487454,0.4845826424248873,0.2714544659116338,0.2645184056333281,2,0.5581370917626753,1.1138936749905355,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,0,1,0.28944329281331843,-0.6032297561918681,8,4,-1.1706920804361165,1.3675673346602157,-0.8402210663670591,-1.5093757996447439,-1.0476681330330304,-0.17410160621025106,-0.06154574548966636,2.028308430125778,-0.19330428873334557,-0.38110448071727115,-1.149798133604772,1,1,0,2,0.0,1.6147489978676888,11.790564777297387
-1.1196366687027537,3,0.42221648709815335,0.4612621640750507,1,1,0,3,0,1,0,12,2,2,0,2,-0.05965277367255829,1.2886904891954833,-0.04198991089887046,-0.6815663219753052,1,0,13,14,1,1.193228144734204,-0.6749279740310552,-0.19407277102839007,1,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,0,0.7184715923519563,5,-0.36284682030231424,0.23133676450262658,-0.1028573718312179,1,0.8867040364494319,1,4,-0.2810018564400049,-0.862256942297669,-1.0786071309097043,1.0903239499210398,-0.25095677765599966,-1.0273871737008007,-0.7548997401989229,-1.0447162652750313,-0.20065623116636214,-0.7706016492448865,-0.9256278821563053,0.22383285924021606,0.6287376281537231,0.6840297689392858,1,0.23786109992769702,0,0.30840035209487454,0.03724460061508889,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,-1.0819880436647524,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,3,-1.1856042571007086,1.677463809695616,8,4,-0.607501466598646,0.11467934732832077,0.7872792734542949,-0.2675382450400507,-1.0476681330330304,0.3601256255280496,-0.06154574548966636,-0.49302166531841946,5.173190965149534,-0.340646427097456,-0.9181102134349343,1,0,1,1,0.0,-1.1398923064684123,11.91170829631447
0.9971791446307194,3,0.22529522965402624,0.38079837731133026,1,1,3,3,0,4,0,19,2,2,2,2,-1.484962898717696,-0.5074045507303273,-0.14104622889472201,-0.8251498898410294,1,0,8,8,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,3,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,5,-1.4159546979407507,5,-0.36284682030231424,-3.0075476383611095,-2.448430859575026,1,-1.2011330122178492,1,4,0.5149872779334541,-0.862256942297669,-0.2860068159495346,-0.8185615239647445,-0.25095677765599966,0.7865641354075178,-0.7548997401989229,-1.0447162652750313,4.394446826287815,-0.7706016492448865,-0.28533237278619866,0.22383285924021606,-0.9244574447853474,-0.9775925447757293,4,0.23697741997668595,3,0.30840035209487454,0.20499636629376328,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,-1.0819880436647524,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,3,1.3957289552488388,-1.3634609448210295,8,4,-2.0182828262465904,0.08170861081958669,0.7394116164007256,-0.2675382450400507,-0.5931432621011531,0.34514143132496267,-0.06154574548966636,-0.49302166531841946,5.173190965149534,-1.9944577981455796,-0.5525488488798651,1,0,0,0,0.0,1.6147489978676888,11.407576060361786
-1.1196366687027537,3,-0.03222101602694107,0.850165412740637,1,1,3,3,0,4,0,20,5,2,0,2,-0.7723078361951271,-0.5074045507303273,1.0806483597207803,0.9457141138362355,1,0,12,13,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,2,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,2,0.7557304466606417,5,-0.36284682030231424,0.28150664051386837,0.154127771248283,1,0.8867040364494319,1,4,0.04313690278098119,-0.862256942297669,-0.7558483499728593,1.0903239499210398,-0.25095677765599966,-1.0273871737008007,1.234732034375996,0.17099148453603308,-0.20065623116636214,0.7441008507880502,-0.28533237278619866,0.22383285924021606,-0.9244574447853474,-0.9775925447757293,5,0.2477831810043852,3,0.30840035209487454,0.4845826424248873,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,1.0708534507204708,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,4,1,-0.07931859466518831,0.1570014324372932,8,4,-0.27247325261970096,-1.072267166986106,-0.9359563804741976,0.35338053226229593,-0.13861839116927588,-0.9167240671296983,-0.06154574548966636,-0.49302166531841946,-0.19330428873334557,-0.4943154982104791,-0.18859958559865697,1,1,0,2,0.0,-1.1398923064684123,11.976665770490767
-1.1196366687027537,3,0.14188664683699412,-0.3200093530799049,1,1,3,3,0,4,0,12,2,2,0,2,-0.7723078361951271,0.390642969232578,-0.4382151828822766,-0.9208722684181789,3,0,3,10,2,-0.792747737983313,-0.6749279740310552,-0.19407277102839007,1,-0.8056113816903712,-0.00944762257130428,-0.6485118625511279,3,0.6725894647913621,5,-0.36284682030231424,0.3428419962797118,-0.044451657494967704,1,-1.2011330122178492,1,4,0.6167715715934978,-0.862256942297669,-0.1846558555793913,-0.8185615239647445,-0.25095677765599966,-1.0273871737008007,-0.7548997401989229,0.17099148453603308,-0.20065623116636214,-0.7706016492448865,-0.28533237278619866,-1.0548149865118857,-0.9244574447853474,-0.9775925447757293,1,0.23431827501999053,3,-1.0059081659702702,-0.8294728553913955,0.2714544659116338,0.2645184056333281,2,-0.9437681136177747,-1.0819880436647524,-0.4278922815808827,-0.11285255955489673,-0.30937662253360104,-0.050526247621454065,2,1,-0.44808048214369506,0.9172326210664546,0,0,-0.07608187369628246,0.47735744892439563,0.9787499016685719,-1.5093757996447439,-0.13861839116927588,0.5043516840409463,-0.06154574548966636,2.028308430125778,-0.19330428873334557,-0.3748001019211001,0.07487276860696837,1,0,1,1,0.0,-1.1398923064684123,11.842236406331555
